"","id","homedetails","mapthishome","comparables","street","zipcode","city","state","latitude","longitude","amount","lastupdated","valueChange","valueLow","valueHigh","percentile"
"1","2121661518","https://www.zillow.com/homedetails/35-E-100-S-Salt-Lake-City-UT-84111/2121661518_zpid/","http://www.zillow.com/homes/2121661518_zpid/","http://www.zillow.com/homes/comps/2121661518_zpid/","35 E 100 S","84111","Salt Lake City","UT","40.767751","-111.890308",NA,"01/01/1970",NA,NA,NA,"0"
