"","id","homedetails","mapthishome","comparables","street","zipcode","city","state","latitude","longitude","amount","lastupdated","valueChange","valueLow","valueHigh","percentile"
"1","2101331082","https://www.zillow.com/homedetails/1-W-Century-Dr-36-Los-Angeles-CA-90067/2101331082_zpid/","http://www.zillow.com/homes/2101331082_zpid/","http://www.zillow.com/homes/comps/2101331082_zpid/","1 W. Century Dr. #36","90067","Los Angeles","CA","34.0561","-118.4153","1068540","11/20/2018","-41695","908259","1645552","0"
